_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
2019-06-10,1.1301,A,F
2019-06-11,1.1320,A,F
2019-06-12,1.1323,A,F
2019-06-13,1.1289,A,F
2019-06-14,1.1265,A,F
2019-06-17,1.1234,A,F
2019-06-18,1.1187,A,F
2019-06-19,1.1207,A,F
2019-06-20,1.1307,A,F
2019-06-21,1.1316,A,F
2019-06-24,1.1394,A,F
2019-06-25,1.1388,A,F
2019-06-26,1.1362,A,F
2019-06-27,1.1370,A,F
2019-06-28,1.1380,A,F
2019-07-01,1.1349,A,F
2019-07-02,1.1301,A,F
2019-07-03,1.1293,A,F
2019-07-04,1.1288,A,F
2019-07-05,1.1260,A,F
2019-07-08,1.1215,A,F
2019-07-09,1.1205,A,F
2019-07-10,1.1220,A,F
2019-07-11,1.1285,A,F
2019-07-12,1.1253,A,F
2019-07-15,1.1269,A,F
2019-07-16,1.1223,A,F
2019-07-17,1.1215,A,F
2019-07-18,1.1216,A,F
2019-07-19,1.1226,A,F
2019-07-22,1.1215,A,F
2019-07-23,1.1173,A,F
2019-07-24,1.1140,A,F
2019-07-25,1.1115,A,F
2019-07-26,1.1138,A,F
2019-07-29,1.1119,A,F
2019-07-30,1.1154,A,F
2019-07-31,1.1151,A,F
2019-08-01,1.1037,A,F
2019-08-02,1.1106,A,F
2019-08-05,1.1182,A,F
2019-08-06,1.1187,A,F
2019-08-07,1.1202,A,F
2019-08-08,1.1193,A,F
2019-08-09,1.1198,A,F
2019-08-12,1.1194,A,F
2019-08-13,1.1222,A,F
2019-08-14,1.1188,A,F
2019-08-15,1.1150,A,F
2019-08-16,1.1076,A,F
2019-08-19,1.1103,A,F
2019-08-20,1.1076,A,F
2019-08-21,1.1104,A,F
2019-08-22,1.1083,A,F
2019-08-23,1.1065,A,F
2019-08-26,1.1116,A,F
2019-08-27,1.1104,A,F
2019-08-28,1.1083,A,F
2019-08-29,1.1072,A,F
2019-08-30,1.1036,A,F
2019-09-02,1.0968,A,F
2019-09-03,1.0937,A,F
2019-09-04,1.1018,A,F
2019-09-05,1.1058,A,F
2019-09-06,1.1027,A,F
2019-09-09,1.1033,A,F
2019-09-10,1.1040,A,F
2019-09-11,1.1003,A,F
2019-09-12,1.0963,A,F
2019-09-13,1.1096,A,F
2019-09-16,1.1031,A,F
2019-09-17,1.1026,A,F
2019-09-18,1.1053,A,F
2019-09-19,1.1067,A,F
2019-09-20,1.1030,A,F
2019-09-23,1.0985,A,F
2019-09-24,1.1003,A,F
2019-09-25,1.0982,A,F
2019-09-26,1.0938,A,F
2019-09-27,1.0935,A,F
2019-09-30,1.0889,A,F
2019-10-01,1.0898,A,F
2019-10-02,1.0925,A,F
2019-10-03,1.0951,A,F
2019-10-04,1.0979,A,F
2019-10-07,1.0993,A,F
2019-10-08,1.0986,A,F
2019-10-09,1.0981,A,F
2019-10-10,1.1030,A,F
2019-10-11,1.1043,A,F
2019-10-14,1.1031,A,F
2019-10-15,1.1007,A,F
2019-10-16,1.1025,A,F
2019-10-17,1.1113,A,F
2019-10-18,1.1144,A,F
2019-10-21,1.1173,A,F
2019-10-22,1.1130,A,F
2019-10-23,1.1123,A,F
2019-10-24,1.1128,A,F
2019-10-25,1.1107,A,F
2019-10-28,1.1087,A,F
2019-10-29,1.1095,A,F
2019-10-30,1.1106,A,F
2019-10-31,1.1154,A,F
2019-11-01,1.1139,A,F
2019-11-04,1.1158,A,F
2019-11-05,1.1109,A,F
2019-11-06,1.1090,A,F
2019-11-07,1.1077,A,F
2019-11-08,1.1034,A,F
2019-11-11,1.1041,A,F
2019-11-12,1.1015,A,F
2019-11-13,1.1006,A,F
2019-11-14,1.0997,A,F
2019-11-15,1.1034,A,F
2019-11-18,1.1061,A,F
2019-11-19,1.1077,A,F
2019-11-20,1.1059,A,F
2019-11-21,1.1091,A,F
2019-11-22,1.1058,A,F
2019-11-25,1.1008,A,F
2019-11-26,1.1020,A,F
2019-11-27,1.1009,A,F
2019-11-28,1.1005,A,F
2019-11-29,1.0982,A,F
2019-12-02,1.1023,A,F
2019-12-03,1.1071,A,F
2019-12-04,1.1081,A,F
2019-12-05,1.1094,A,F
2019-12-06,1.1094,A,F
2019-12-09,1.1075,A,F
2019-12-10,1.1077,A,F
2019-12-11,1.1075,A,F
2019-12-12,1.1137,A,F
2019-12-13,1.1174,A,F
2019-12-16,1.1146,A,F
2019-12-17,1.1162,A,F
2019-12-18,1.1115,A,F
2019-12-19,1.1117,A,F
2019-12-20,1.1097,A,F
2019-12-23,1.1075,A,F
2019-12-24,1.1080,A,F
2019-12-27,1.1153,A,F
2019-12-30,1.1189,A,F
2019-12-31,1.1234,A,F
2020-01-02,1.1193,A,F
2020-01-03,1.1147,A,F
2020-01-06,1.1194,A,F
2020-01-07,1.1172,A,F
2020-01-08,1.1115,A,F
2020-01-09,1.1110,A,F
2020-01-10,1.1091,A,F
2020-01-13,1.1126,A,F
2020-01-14,1.1115,A,F
2020-01-15,1.1142,A,F
2020-01-16,1.1169,A,F
2020-01-17,1.1108,A,F
2020-01-20,1.1085,A,F
2020-01-21,1.1115,A,F
2020-01-22,1.1088,A,F
2020-01-23,1.1091,A,F
2020-01-24,1.1035,A,F
2020-01-27,1.1025,A,F
2020-01-28,1.1005,A,F
2020-01-29,1.1001,A,F
2020-01-30,1.1029,A,F
2020-01-31,1.1052,A,F
2020-02-03,1.1066,A,F
2020-02-04,1.1048,A,F
2020-02-05,1.1023,A,F
2020-02-06,1.1003,A,F
2020-02-07,1.0969,A,F
2020-02-10,1.0951,A,F
2020-02-11,1.0901,A,F
2020-02-12,1.0914,A,F
2020-02-13,1.0867,A,F
2020-02-14,1.0842,A,F
2020-02-17,1.0835,A,F
2020-02-18,1.0816,A,F
2020-02-19,1.0800,A,F
2020-02-20,1.0790,A,F
2020-02-21,1.0801,A,F
2020-02-24,1.0818,A,F
2020-02-25,1.0840,A,F
2020-02-26,1.0875,A,F
2020-02-27,1.0964,A,F
2020-02-28,1.0977,A,F
2020-03-02,1.1122,A,F
2020-03-03,1.1117,A,F
2020-03-04,1.1125,A,F
2020-03-05,1.1187,A,F
2020-03-06,1.1336,A,F
2020-03-09,1.1456,A,F
2020-03-10,1.1390,A,F
2020-03-11,1.1336,A,F
2020-03-12,1.1240,A,F
2020-03-13,1.1104,A,F
2020-03-16,1.1157,A,F
2020-03-17,1.0982,A,F
2020-03-18,1.0934,A,F
2020-03-19,1.0801,A,F
2020-03-20,1.0707,A,F
2020-03-23,1.0783,A,F
2020-03-24,1.0843,A,F
2020-03-25,1.0827,A,F
2020-03-26,1.0981,A,F
2020-03-27,1.0977,A,F
2020-03-30,1.1034,A,F
2020-03-31,1.0956,A,F
2020-04-01,1.0936,A,F
2020-04-02,1.0906,A,F
2020-04-03,1.0785,A,F
2020-04-06,1.0791,A,F
2020-04-07,1.0885,A,F
2020-04-08,1.0871,A,F
2020-04-09,1.0867,A,F
2020-04-14,1.0963,A,F
2020-04-15,1.0903,A,F
2020-04-16,1.0888,A,F
2020-04-17,1.0860,A,F
2020-04-20,1.0860,A,F
2020-04-21,1.0837,A,F
2020-04-22,1.0867,A,F
2020-04-23,1.0772,A,F
2020-04-24,1.0800,A,F
2020-04-27,1.0852,A,F
2020-04-28,1.0877,A,F
2020-04-29,1.0842,A,F
2020-04-30,1.0876,A,F
2020-05-04,1.0942,A,F
2020-05-05,1.0843,A,F
2020-05-06,1.0807,A,F
2020-05-07,1.0783,A,F
2020-05-08,1.0843,A,F
2020-05-11,1.0824,A,F
2020-05-12,1.0858,A,F
2020-05-13,1.0875,A,F
2020-05-14,1.0792,A,F
2020-05-15,1.0798,A,F
2020-05-18,1.0832,A,F
2020-05-19,1.0950,A,F
2020-05-20,1.0958,A,F
2020-05-21,1.1000,A,F
2020-05-22,1.0904,A,F
2020-05-25,1.0910,A,F
2020-05-26,1.0975,A,F
2020-05-27,1.0991,A,F
2020-05-28,1.1016,A,F
2020-05-29,1.1136,A,F
2020-06-01,1.1116,A,F
2020-06-02,1.1174,A,F
2020-06-03,1.1194,A,F
2020-06-04,1.1250,A,F
2020-06-05,1.1330,A,F
2020-06-08,1.1285,A,F
2020-06-09,1.1294,A,F
2020-06-10,1.1375,A,F
2020-06-11,1.1348,A,F
2020-06-12,1.1304,A,F
2020-06-15,1.1253,A,F
2020-06-16,1.1308,A,F
2020-06-17,1.1232,A,F
2020-06-18,1.1222,A,F
2020-06-19,1.1210,A,F
2020-06-22,1.1213,A,F
2020-06-23,1.1318,A,F
2020-06-24,1.1280,A,F
2020-06-25,1.1200,A,F
2020-06-26,1.1213,A,F
2020-06-29,1.1284,A,F
2020-06-30,1.1198,A,F
2020-07-01,1.1200,A,F
2020-07-02,1.1286,A,F
2020-07-03,1.1224,A,F
2020-07-06,1.1325,A,F
2020-07-07,1.1290,A,F
2020-07-08,1.1286,A,F
2020-07-09,1.1342,A,F
2020-07-10,1.1276,A,F
2020-07-13,1.1329,A,F
2020-07-14,1.1375,A,F
2020-07-15,1.1444,A,F
2020-07-16,1.1414,A,F
2020-07-17,1.1428,A,F
2020-07-20,1.1448,A,F
2020-07-21,1.1443,A,F
2020-07-22,1.1578,A,F
2020-07-23,1.1569,A,F
2020-07-24,1.1608,A,F
2020-07-27,1.1760,A,F
2020-07-28,1.1717,A,F
2020-07-29,1.1725,A,F
2020-07-30,1.1743,A,F
2020-07-31,1.1848,A,F
2020-08-03,1.1726,A,F
2020-08-04,1.1765,A,F
2020-08-05,1.1854,A,F
2020-08-06,1.1843,A,F
2020-08-07,1.1817,A,F
2020-08-10,1.1763,A,F
2020-08-11,1.1783,A,F
2020-08-12,1.1771,A,F
2020-08-13,1.1833,A,F
2020-08-14,1.1813,A,F
2020-08-17,1.1853,A,F
2020-08-18,1.1906,A,F
2020-08-19,1.1933,A,F
2020-08-20,1.1850,A,F
2020-08-21,1.1769,A,F
2020-08-24,1.1847,A,F
2020-08-25,1.1814,A,F
2020-08-26,1.1789,A,F
2020-08-27,1.1806,A,F
2020-08-28,1.1915,A,F
2020-08-31,1.1940,A,F
2020-09-01,1.1987,A,F
2020-09-02,1.1861,A,F
2020-09-03,1.1813,A,F
2020-09-04,1.1842,A,F
2020-09-07,1.1824,A,F
2020-09-08,1.1785,A,F
2020-09-09,1.1773,A,F
2020-09-10,1.1849,A,F
2020-09-11,1.1854,A,F
2020-09-14,1.1876,A,F
2020-09-15,1.1892,A,F
2020-09-16,1.1869,A,F
2020-09-17,1.1797,A,F
2020-09-18,1.1833,A,F
2020-09-21,1.1787,A,F
2020-09-22,1.1740,A,F
2020-09-23,1.1692,A,F
2020-09-24,1.1645,A,F
2020-09-25,1.1634,A,F
2020-09-28,1.1670,A,F
2020-09-29,1.1702,A,F
2020-09-30,1.1708,A,F
2020-10-01,1.1752,A,F
2020-10-02,1.1730,A,F
2020-10-05,1.1768,A,F
2020-10-06,1.1795,A,F
2020-10-07,1.1770,A,F
2020-10-08,1.1765,A,F
2020-10-09,1.1795,A,F
2020-10-12,1.1799,A,F
2020-10-13,1.1787,A,F
2020-10-14,1.1750,A,F
2020-10-15,1.1698,A,F
2020-10-16,1.1741,A,F
2020-10-19,1.1785,A,F
2020-10-20,1.1810,A,F
2020-10-21,1.1852,A,F
2020-10-22,1.1821,A,F
2020-10-23,1.1856,A,F
2020-10-26,1.1819,A,F
2020-10-27,1.1832,A,F
2020-10-28,1.1727,A,F
2020-10-29,1.1704,A,F
2020-10-30,1.1698,A,F
2020-11-02,1.1652,A,F
2020-11-03,1.1702,A,F
2020-11-04,1.1721,A,F
2020-11-05,1.1855,A,F
2020-11-06,1.1870,A,F
2020-11-09,1.1883,A,F
2020-11-10,1.1808,A,F
2020-11-11,1.1766,A,F
2020-11-12,1.1791,A,F
2020-11-13,1.1815,A,F
2020-11-16,1.1830,A,F
2020-11-17,1.1882,A,F
2020-11-18,1.1868,A,F
2020-11-19,1.1832,A,F
2020-11-20,1.1863,A,F
2020-11-23,1.1901,A,F
2020-11-24,1.1865,A,F
2020-11-25,1.1890,A,F
2020-11-26,1.1900,A,F
2020-11-27,1.1922,A,F
2020-11-30,1.1980,A,F
2020-12-01,1.1968,A,F
2020-12-02,1.2066,A,F
2020-12-03,1.2151,A,F
2020-12-04,1.2159,A,F
2020-12-07,1.2128,A,F
2020-12-08,1.2114,A,F
2020-12-09,1.2109,A,F
2020-12-10,1.2115,A,F
2020-12-11,1.2127,A,F
2020-12-14,1.2162,A,F
2020-12-15,1.2140,A,F
2020-12-16,1.2189,A,F
2020-12-17,1.2246,A,F
2020-12-18,1.2259,A,F
2020-12-21,1.2173,A,F
2020-12-22,1.2239,A,F
2020-12-23,1.2166,A,F
2020-12-24,1.2193,A,F
2020-12-28,1.2219,A,F
2020-12-29,1.2259,A,F
2020-12-30,1.2281,A,F
2020-12-31,1.2271,A,F
2021-01-04,1.2296,A,F
2021-01-05,1.2271,A,F
2021-01-06,1.2338,A,F
2021-01-07,1.2276,A,F
2021-01-08,1.2250,A,F
2021-01-11,1.2163,A,F
2021-01-12,1.2161,A,F
2021-01-13,1.2166,A,F
2021-01-14,1.2124,A,F
2021-01-15,1.2123,A,F
2021-01-18,1.2064,A,F
2021-01-19,1.2132,A,F
2021-01-20,1.2101,A,F
2021-01-21,1.2158,A,F
2021-01-22,1.2158,A,F
2021-01-25,1.2152,A,F
2021-01-26,1.2143,A,F
2021-01-27,1.2114,A,F
2021-01-28,1.2091,A,F
2021-01-29,1.2136,A,F
2021-02-01,1.2084,A,F
2021-02-02,1.2044,A,F
2021-02-03,1.2017,A,F
2021-02-04,1.1996,A,F
2021-02-05,1.1983,A,F
2021-02-08,1.2025,A,F
2021-02-09,1.2104,A,F
2021-02-10,1.2127,A,F
2021-02-11,1.2147,A,F
2021-02-12,1.2108,A,F
2021-02-15,1.2129,A,F
2021-02-16,1.2143,A,F
2021-02-17,1.2060,A,F
2021-02-18,1.2084,A,F
2021-02-19,1.2139,A,F
2021-02-22,1.2133,A,F
2021-02-23,1.2143,A,F
2021-02-24,1.2146,A,F
2021-02-25,1.2225,A,F
2021-02-26,1.2121,A,F
2021-03-01,1.2053,A,F
2021-03-02,1.2028,A,F
2021-03-03,1.2048,A,F
2021-03-04,1.2034,A,F
2021-03-05,1.1938,A,F
2021-03-08,1.1866,A,F
2021-03-09,1.1894,A,F
2021-03-10,1.1892,A,F
2021-03-11,1.1969,A,F
2021-03-12,1.1933,A,F
2021-03-15,1.1920,A,F
2021-03-16,1.1926,A,F
2021-03-17,1.1907,A,F
2021-03-18,1.1912,A,F
2021-03-19,1.1891,A,F
2021-03-22,1.1926,A,F
2021-03-23,1.1883,A,F
2021-03-24,1.1825,A,F
2021-03-25,1.1802,A,F
2021-03-26,1.1782,A,F
2021-03-29,1.1784,A,F
2021-03-30,1.1741,A,F
2021-03-31,1.1725,A,F
2021-04-01,1.1746,A,F
2021-04-06,1.1812,A,F
2021-04-07,1.1884,A,F
2021-04-08,1.1873,A,F
2021-04-09,1.1888,A,F
2021-04-12,1.1904,A,F
2021-04-13,1.1896,A,F
2021-04-14,1.1964,A,F
2021-04-15,1.1970,A,F
2021-04-16,1.1986,A,F
2021-04-19,1.2035,A,F
2021-04-20,1.2051,A,F
2021-04-21,1.2007,A,F
2021-04-22,1.2046,A,F
2021-04-23,1.2066,A,F
2021-04-26,1.2085,A,F
2021-04-27,1.2088,A,F
2021-04-28,1.2070,A,F
2021-04-29,1.2129,A,F
2021-04-30,1.2082,A,F
2021-05-03,1.2044,A,F
2021-05-04,1.2021,A,F
2021-05-05,1.2005,A,F
2021-05-06,1.2060,A,F
2021-05-07,1.2059,A,F
2021-05-10,1.2169,A,F
2021-05-11,1.2170,A,F
2021-05-12,1.2118,A,F
2021-05-13,1.2081,A,F
2021-05-14,1.2123,A,F
2021-05-17,1.2143,A,F
2021-05-18,1.2222,A,F
2021-05-19,1.2212,A,F
2021-05-20,1.2203,A,F
2021-05-21,1.2188,A,F
2021-05-24,1.2212,A,F
2021-05-25,1.2264,A,F
2021-05-26,1.2229,A,F
2021-05-27,1.2198,A,F
2021-05-28,1.2142,A,F
2021-05-31,1.2201,A,F
2021-06-01,1.2225,A,F
2021-06-02,1.2186,A,F
2021-06-03,1.2187,A,F
2021-06-04,1.2117,A,F
2021-06-07,1.2162,A,F
2021-06-08,1.2182,A,F
2021-06-09,1.2195,A,F
2021-06-10,1.2174,A,F
2021-06-11,1.2125,A,F
2021-06-14,1.2112,A,F
2021-06-15,1.2108,A,F
2021-06-16,1.2124,A,F
2021-06-17,1.1937,A,F
2021-06-18,1.1898,A,F
2021-06-21,1.1891,A,F
2021-06-22,1.1894,A,F
2021-06-23,1.1951,A,F
2021-06-24,1.1936,A,F
2021-06-25,1.1950,A,F
2021-06-28,1.1910,A,F
2021-06-29,1.1888,A,F
2021-06-30,1.1884,A,F
2021-07-01,1.1884,A,F
2021-07-02,1.1823,A,F
2021-07-05,1.1866,A,F
2021-07-06,1.1838,A,F
2021-07-07,1.1831,A,F
2021-07-08,1.1838,A,F
2021-07-09,1.1858,A,F
2021-07-12,1.1852,A,F
2021-07-13,1.1844,A,F
2021-07-14,1.1812,A,F
2021-07-15,1.1809,A,F
2021-07-16,1.1802,A,F
2021-07-19,1.1766,A,F
2021-07-20,1.1775,A,F
2021-07-21,1.1772,A,F
2021-07-22,1.1775,A,F
2021-07-23,1.1767,A,F
2021-07-26,1.1787,A,F
2021-07-27,1.1810,A,F
2021-07-28,1.1807,A,F
2021-07-29,1.1873,A,F
2021-07-30,1.1891,A,F
2021-08-02,1.1886,A,F
2021-08-03,1.1885,A,F
2021-08-04,1.1861,A,F
2021-08-05,1.1850,A,F
2021-08-06,1.1807,A,F
2021-08-09,1.1761,A,F
2021-08-10,1.1722,A,F
2021-08-11,1.1718,A,F
2021-08-12,1.1739,A,F
2021-08-13,1.1765,A,F
2021-08-16,1.1772,A,F
2021-08-17,1.1767,A,F
2021-08-18,1.1723,A,F
2021-08-19,1.1696,A,F
2021-08-20,1.1671,A,F
2021-08-23,1.1718,A,F
2021-08-24,1.1740,A,F
2021-08-25,1.1736,A,F
2021-08-26,1.1767,A,F
2021-08-27,1.1761,A,F
2021-08-30,1.1801,A,F
2021-08-31,1.1834,A,F
2021-09-01,1.1817,A,F
2021-09-02,1.1846,A,F
2021-09-03,1.1872,A,F
2021-09-06,1.1864,A,F
2021-09-07,1.1860,A,F
2021-09-08,1.1827,A,F
2021-09-09,1.1838,A,F
2021-09-10,1.1841,A,F
2021-09-13,1.1780,A,F
2021-09-14,1.1814,A,F
2021-09-15,1.1824,A,F
2021-09-16,1.1763,A,F
2021-09-17,1.1780,A,F
2021-09-20,1.1711,A,F
2021-09-21,1.1738,A,F
2021-09-22,1.1729,A,F
2021-09-23,1.1715,A,F
2021-09-24,1.1719,A,F
2021-09-27,1.1698,A,F
2021-09-28,1.1678,A,F
2021-09-29,1.1654,A,F
2021-09-30,1.1579,A,F
2021-10-01,1.1600,A,F
2021-10-04,1.1636,A,F
2021-10-05,1.1602,A,F
2021-10-06,1.1542,A,F
2021-10-07,1.1562,A,F
2021-10-08,1.1569,A,F
2021-10-11,1.1574,A,F
2021-10-12,1.1555,A,F
2021-10-13,1.1562,A,F
2021-10-14,1.1602,A,F
2021-10-15,1.1602,A,F
2021-10-18,1.1604,A,F
2021-10-19,1.1655,A,F
2021-10-20,1.1623,A,F
2021-10-21,1.1637,A,F
2021-10-22,1.1630,A,F
2021-10-25,1.1603,A,F
2021-10-26,1.1618,A,F
