,days_since_last_order,median_order_type,days_since_last_contact,monthly_mean_order_vol,yearly_mean_cust_rev,status
4002,12,raw_ingredients,3,501,1416,active
6321,8,finished_goods,3,1470,1429,active
10938,9,finished_goods,13,1275,960,cancelled
5570,14,raw_ingredients,7,936,502,active
11041,20,finished_goods,32,808,860,paused
7453,11,finished_goods,2,1102,1339,active
6109,3,raw_ingredients,4,1269,962,active
1655,12,raw_ingredients,9,515,1135,active
188,4,raw_ingredients,11,660,1039,active
10810,18,finished_goods,14,907,1268,cancelled
7980,5,raw_ingredients,1,714,1057,active
2365,3,raw_ingredients,10,688,898,active
2225,6,finished_goods,6,1280,612,active
6602,10,raw_ingredients,10,1021,881,active
4168,6,finished_goods,14,555,1268,active
3397,10,raw_ingredients,1,629,904,active
7938,4,raw_ingredients,12,549,1327,active
2026,12,finished_goods,10,598,700,active
6386,11,finished_goods,9,1155,1102,active
153,10,raw_ingredients,11,799,1260,active
9847,9,finished_goods,12,1416,1493,active
11002,27,raw_ingredients,25,1272,1232,paused
4096,7,raw_ingredients,9,1330,1061,active
7053,14,finished_goods,10,867,1417,active
6527,13,raw_ingredients,8,1458,1166,active
2464,12,finished_goods,8,565,647,active
145,14,raw_ingredients,3,653,1311,active
8387,4,raw_ingredients,9,639,1400,active
192,12,raw_ingredients,4,1402,743,active
4123,8,raw_ingredients,2,1027,1323,active
2400,7,finished_goods,13,579,848,active
4982,7,raw_ingredients,5,1498,661,active
3142,6,raw_ingredients,12,703,1273,active
4017,13,raw_ingredients,4,982,1071,active
4053,5,raw_ingredients,9,1339,1022,active
5024,9,raw_ingredients,14,519,839,active
9391,9,finished_goods,12,1276,1173,active
2019,8,raw_ingredients,12,502,1093,active
9586,12,finished_goods,11,836,1105,active
3270,5,finished_goods,13,1098,847,active
3926,2,finished_goods,2,1128,989,active
6365,7,raw_ingredients,10,711,595,active
8942,1,raw_ingredients,3,612,1054,active
5045,10,raw_ingredients,11,530,1315,active
9848,13,finished_goods,8,1000,932,active
1749,7,finished_goods,5,1041,537,active
10357,17,finished_goods,9,1172,1160,cancelled
9931,9,raw_ingredients,7,1109,628,active
2581,9,raw_ingredients,3,1145,877,active
7219,10,finished_goods,3,1140,630,active
831,11,raw_ingredients,2,671,592,active
2042,13,finished_goods,4,1136,934,active
8896,13,finished_goods,11,973,959,active
6537,5,raw_ingredients,5,589,795,active
5921,3,raw_ingredients,7,1164,1318,active
269,14,finished_goods,11,646,997,active
9680,3,raw_ingredients,13,801,502,active
9583,14,raw_ingredients,4,766,970,active
11597,12,finished_goods,16,872,1381,paused
5466,2,raw_ingredients,6,1217,808,active
3629,7,raw_ingredients,9,670,903,active
6822,11,raw_ingredients,1,725,1199,active
6435,13,raw_ingredients,3,1286,538,active
4005,1,raw_ingredients,9,1300,1329,active
4940,11,raw_ingredients,5,771,1068,active
9767,10,finished_goods,5,1166,704,active
1315,7,finished_goods,13,1394,634,active
3319,6,raw_ingredients,12,851,1433,active
1752,12,finished_goods,11,897,778,active
1038,2,raw_ingredients,4,727,729,active
75,7,raw_ingredients,9,1220,744,active
7082,11,finished_goods,5,1301,1236,active
7684,3,finished_goods,2,1293,1031,active
8740,3,finished_goods,5,563,1343,active
4880,5,finished_goods,2,1322,1069,active
6245,11,raw_ingredients,12,915,1156,active
598,14,finished_goods,11,786,1222,active
642,5,raw_ingredients,8,1318,910,active
7326,10,raw_ingredients,14,1083,980,active
284,7,raw_ingredients,1,886,899,active
9151,2,raw_ingredients,14,923,931,active
11820,11,finished_goods,23,760,949,paused
3586,1,raw_ingredients,14,1187,789,active
7572,13,finished_goods,5,1388,811,active
5885,11,raw_ingredients,7,954,1447,active
2114,4,raw_ingredients,13,1129,1310,active
1347,8,finished_goods,12,913,628,active
5611,13,raw_ingredients,4,848,868,active
258,9,raw_ingredients,4,732,709,active
1538,1,raw_ingredients,12,771,857,active
6312,1,raw_ingredients,9,852,1277,active
3362,10,finished_goods,8,774,1211,active
7582,8,raw_ingredients,11,1383,1478,active
11260,27,raw_ingredients,37,620,887,paused
2093,6,raw_ingredients,1,566,1489,active
1333,13,finished_goods,6,1322,936,active
11218,22,finished_goods,39,988,580,paused
1475,12,raw_ingredients,14,1307,1251,active
4865,9,finished_goods,10,684,616,active
3650,13,raw_ingredients,9,1112,984,active
6721,1,raw_ingredients,5,1058,999,active
8706,8,raw_ingredients,10,1262,955,active
4936,12,raw_ingredients,11,616,1075,active
838,8,raw_ingredients,7,621,1008,active
10580,13,finished_goods,10,1045,511,cancelled
4984,8,raw_ingredients,8,604,1303,active
6574,5,raw_ingredients,8,1081,1407,active
736,2,raw_ingredients,11,1246,1392,active
4189,11,raw_ingredients,4,1004,950,active
10706,18,raw_ingredients,15,978,924,cancelled
7121,2,raw_ingredients,7,788,606,active
3788,14,raw_ingredients,2,784,1192,active
2099,2,raw_ingredients,7,1250,1257,active
4023,11,raw_ingredients,2,966,942,active
4033,3,raw_ingredients,1,741,1354,active
7610,4,raw_ingredients,7,1469,1328,active
4504,13,raw_ingredients,8,1229,1071,active
11389,31,finished_goods,14,1033,1009,paused
6095,5,finished_goods,5,1447,769,active
2100,11,raw_ingredients,11,542,590,active
10512,10,finished_goods,9,1248,786,cancelled
1470,13,raw_ingredients,14,607,1445,active
240,7,finished_goods,13,1038,715,active
10924,12,finished_goods,18,807,740,cancelled
9312,5,raw_ingredients,5,572,926,active
10866,7,finished_goods,7,1030,1110,cancelled
2641,12,raw_ingredients,9,1101,909,active
945,13,raw_ingredients,6,689,1381,active
1587,11,raw_ingredients,4,827,1479,active
432,6,raw_ingredients,13,896,541,active
6994,7,raw_ingredients,5,1372,878,active
9244,6,finished_goods,5,1494,1154,active
1428,13,finished_goods,2,1251,915,active
3937,10,raw_ingredients,12,506,1067,active
5276,1,finished_goods,13,918,1251,active
11554,24,finished_goods,33,920,366,paused
7964,12,raw_ingredients,13,758,1325,active
10995,18,finished_goods,13,1112,906,cancelled
445,13,raw_ingredients,1,782,738,active
9985,2,raw_ingredients,10,1130,1313,active
4443,12,raw_ingredients,2,804,1230,active
8039,8,finished_goods,8,1082,977,active
6969,12,finished_goods,6,701,501,active
2210,11,finished_goods,9,855,1095,active
10947,18,finished_goods,9,966,1083,cancelled
6118,10,raw_ingredients,11,642,518,active
6965,3,raw_ingredients,4,848,1294,active
3856,7,finished_goods,10,1069,684,active
10025,7,raw_ingredients,18,922,1149,cancelled
1798,8,raw_ingredients,4,790,1259,active
8813,7,finished_goods,12,641,777,active
8982,2,raw_ingredients,8,1140,1198,active
1365,12,finished_goods,8,503,773,active
1900,4,raw_ingredients,13,968,506,active
8755,1,raw_ingredients,9,1245,1212,active
6201,11,raw_ingredients,6,1438,604,active
2528,10,finished_goods,12,1079,1180,active
10656,18,finished_goods,9,1219,1188,cancelled
8141,3,raw_ingredients,8,520,1313,active
1595,12,raw_ingredients,11,646,691,active
8072,9,finished_goods,14,996,971,active
4188,14,finished_goods,11,1165,831,active
3893,7,raw_ingredients,11,1247,689,active
3962,7,raw_ingredients,1,744,880,active
5382,1,finished_goods,5,1226,622,active
11956,30,raw_ingredients,16,988,391,paused
9196,9,finished_goods,1,1164,779,active
11738,29,raw_ingredients,7,1225,277,paused
9437,8,raw_ingredients,8,577,1372,active
755,2,raw_ingredients,3,1389,655,active
11929,23,finished_goods,36,1279,705,paused
7353,13,finished_goods,12,852,1211,active
5517,4,raw_ingredients,11,613,1347,active
8186,7,raw_ingredients,5,778,890,active
8999,8,finished_goods,14,1232,815,active
2456,11,raw_ingredients,6,1000,1254,active
11863,39,raw_ingredients,19,479,618,paused
9470,3,finished_goods,10,860,1436,active
3692,11,finished_goods,8,1475,685,active
5551,3,raw_ingredients,8,534,1456,active
1466,13,finished_goods,10,568,1241,active
11967,34,raw_ingredients,35,1401,622,paused
6420,6,raw_ingredients,13,1338,591,active
4655,5,finished_goods,6,1447,1263,active
4221,3,raw_ingredients,2,611,1173,active
9855,11,raw_ingredients,7,1473,1272,active
10854,9,raw_ingredients,13,1183,848,cancelled
3000,6,finished_goods,11,1281,778,active
3643,2,raw_ingredients,6,941,701,active
1601,10,raw_ingredients,13,626,1373,active
9389,6,finished_goods,1,559,1400,active
1591,2,raw_ingredients,12,751,673,active
6641,14,raw_ingredients,2,969,1066,active
237,4,raw_ingredients,4,869,576,active
3557,2,raw_ingredients,7,746,1299,active
11110,35,raw_ingredients,34,1400,532,paused
5320,1,raw_ingredients,14,1089,838,active
559,6,raw_ingredients,2,1261,1075,active
11444,14,raw_ingredients,17,1185,1322,paused
7807,6,raw_ingredients,3,634,1473,active
9362,6,finished_goods,7,811,1189,active
10461,10,raw_ingredients,7,1348,978,cancelled
6595,12,raw_ingredients,3,1452,925,active
158,11,finished_goods,8,509,872,active
5930,8,raw_ingredients,14,1304,1061,active
1683,2,raw_ingredients,12,917,1333,active
1711,9,raw_ingredients,2,944,1341,active
9159,14,raw_ingredients,14,797,1322,active
6804,4,raw_ingredients,9,1430,1391,active
5117,5,raw_ingredients,7,1328,961,active
9814,7,finished_goods,7,632,698,active
10187,8,finished_goods,13,1233,1075,cancelled
9031,10,raw_ingredients,11,569,531,active
8001,12,raw_ingredients,3,650,1013,active
9457,10,finished_goods,3,1070,687,active
10323,16,finished_goods,8,1346,1321,cancelled
3457,10,finished_goods,2,1373,1118,active
6422,3,raw_ingredients,5,789,1322,active
8205,7,raw_ingredients,12,1300,666,active
6892,2,finished_goods,1,1299,830,active
5321,7,raw_ingredients,11,1310,950,active
8857,1,raw_ingredients,9,1489,1051,active
9208,5,finished_goods,8,775,670,active
6212,9,raw_ingredients,13,824,1199,active
10052,15,raw_ingredients,19,1367,1208,cancelled
9187,6,raw_ingredients,2,904,925,active
3686,2,raw_ingredients,14,1125,1146,active
3751,11,raw_ingredients,4,1350,717,active
3055,10,raw_ingredients,12,1087,881,active
3733,2,raw_ingredients,7,1000,1240,active
9716,14,finished_goods,6,914,997,active
4001,4,finished_goods,6,1248,1184,active
11681,10,raw_ingredients,24,958,1281,paused
4244,2,raw_ingredients,4,1217,603,active
9553,2,raw_ingredients,7,1257,1314,active
6767,12,raw_ingredients,1,905,1396,active
353,7,raw_ingredients,5,1463,1256,active
3976,1,finished_goods,11,514,576,active
1213,6,raw_ingredients,11,977,672,active
1230,1,finished_goods,14,1489,1266,active
10303,17,finished_goods,8,1200,1165,cancelled
8429,9,raw_ingredients,1,641,1015,active
11451,32,raw_ingredients,21,608,479,paused
10247,9,finished_goods,18,486,1144,cancelled
765,10,finished_goods,7,1036,1000,active
9609,5,raw_ingredients,5,852,1215,active
9621,8,raw_ingredients,6,1192,701,active
10929,19,finished_goods,19,1074,790,cancelled
7506,9,raw_ingredients,1,845,1329,active
4967,13,raw_ingredients,13,628,1095,active
7189,3,raw_ingredients,10,814,1082,active
682,14,finished_goods,4,840,715,active
5754,1,raw_ingredients,5,830,754,active
7521,3,raw_ingredients,3,1268,759,active
11135,13,raw_ingredients,15,1003,1201,paused
9555,14,raw_ingredients,12,1080,910,active
2636,3,raw_ingredients,8,691,1252,active
2927,11,raw_ingredients,14,876,766,active
4914,4,raw_ingredients,11,574,942,active
8549,7,raw_ingredients,3,502,1495,active
4594,8,finished_goods,1,1238,540,active
5910,6,raw_ingredients,4,971,1345,active
10373,7,finished_goods,11,457,414,cancelled
4929,12,raw_ingredients,14,1307,1378,active
887,7,raw_ingredients,7,1151,1398,active
6667,9,raw_ingredients,1,708,936,active
5680,4,raw_ingredients,9,698,533,active
6499,5,raw_ingredients,8,536,1354,active
11668,17,finished_goods,9,783,315,paused
3470,12,raw_ingredients,9,1103,819,active
5006,2,finished_goods,2,784,967,active
2447,9,finished_goods,10,1225,662,active
2284,2,raw_ingredients,7,1001,1153,active
1285,9,raw_ingredients,1,1244,991,active
5736,11,finished_goods,4,524,541,active
5245,8,finished_goods,2,1175,796,active
5992,10,raw_ingredients,1,1245,648,active
9704,11,raw_ingredients,9,1186,1372,active
8462,7,finished_goods,5,532,935,active
4911,7,raw_ingredients,6,979,1176,active
4573,5,raw_ingredients,9,977,1052,active
10503,18,raw_ingredients,11,683,1069,cancelled
7450,8,finished_goods,9,720,1217,active
7244,14,finished_goods,2,1446,1349,active
3110,3,raw_ingredients,13,609,587,active
6220,5,raw_ingredients,7,1248,1087,active
8038,12,raw_ingredients,7,745,838,active
234,8,finished_goods,13,1419,1260,active
1803,1,raw_ingredients,6,1265,1332,active
11809,38,raw_ingredients,39,919,358,paused
5527,1,raw_ingredients,12,1407,538,active
10760,13,finished_goods,8,743,668,cancelled
2643,7,finished_goods,14,1473,992,active
2488,11,raw_ingredients,6,1367,787,active
8635,1,raw_ingredients,3,1367,991,active
1197,1,raw_ingredients,5,754,986,active
1532,4,raw_ingredients,3,702,856,active
3053,5,finished_goods,10,862,741,active
4597,9,finished_goods,7,1129,688,active
4034,11,finished_goods,13,1008,1304,active
4235,5,raw_ingredients,9,1413,555,active
6322,13,finished_goods,4,587,1400,active
10638,19,finished_goods,13,700,454,cancelled
2199,13,finished_goods,13,1370,1411,active
10150,13,raw_ingredients,11,1057,1277,cancelled
356,3,raw_ingredients,12,1045,1453,active
1082,12,raw_ingredients,6,597,990,active
8258,3,raw_ingredients,13,580,1358,active
8815,12,raw_ingredients,6,946,1458,active
8262,11,raw_ingredients,9,1283,1109,active
7484,13,raw_ingredients,5,628,957,active
4304,14,raw_ingredients,12,1198,1406,active
10093,13,finished_goods,19,1257,1138,cancelled
7266,11,raw_ingredients,10,686,1352,active
3349,14,finished_goods,11,1148,937,active
785,13,raw_ingredients,12,891,517,active
3829,1,finished_goods,10,1488,587,active
149,4,raw_ingredients,12,886,617,active
10586,8,finished_goods,11,1108,924,cancelled
8086,6,finished_goods,14,1164,991,active
6603,13,finished_goods,1,782,869,active
5696,12,raw_ingredients,11,684,931,active
4998,11,raw_ingredients,5,1300,678,active
144,3,raw_ingredients,10,1328,638,active
9014,5,raw_ingredients,11,657,956,active
7169,10,finished_goods,2,932,776,active
11996,33,raw_ingredients,17,612,944,paused
5533,1,raw_ingredients,5,510,1105,active
6532,3,finished_goods,4,965,1239,active
9881,13,raw_ingredients,8,1380,1087,active
4323,3,raw_ingredients,8,550,1342,active
9824,2,raw_ingredients,4,1257,1034,active
928,2,finished_goods,7,876,1360,active
10141,7,finished_goods,10,556,1257,cancelled
8631,12,finished_goods,11,1231,1233,active
11603,25,finished_goods,18,840,521,paused
866,7,raw_ingredients,3,1417,500,active
10510,15,finished_goods,8,1041,484,cancelled
11145,20,raw_ingredients,9,632,454,paused
163,4,finished_goods,3,738,1004,active
11621,14,raw_ingredients,34,1126,302,paused
4045,14,finished_goods,1,879,715,active
10856,15,finished_goods,17,1069,1141,cancelled
1260,10,raw_ingredients,12,932,1025,active
7894,5,finished_goods,14,803,945,active
5077,7,raw_ingredients,11,698,638,active
6090,4,raw_ingredients,7,1172,770,active
10675,19,finished_goods,16,1283,604,cancelled
1866,8,finished_goods,5,861,796,active
6833,8,raw_ingredients,8,1009,778,active
2922,13,raw_ingredients,7,1222,1155,active
8161,9,finished_goods,5,1460,1475,active
7065,10,raw_ingredients,13,1222,1196,active
1668,6,finished_goods,6,1266,762,active
5821,6,raw_ingredients,7,1103,1057,active
10963,18,raw_ingredients,18,485,561,cancelled
6334,4,finished_goods,12,535,1006,active
1980,3,raw_ingredients,8,1228,933,active
7584,10,raw_ingredients,10,1489,1467,active
5600,5,raw_ingredients,4,963,584,active
3422,3,raw_ingredients,11,791,1285,active
11928,19,raw_ingredients,26,573,324,paused
10267,18,finished_goods,10,675,1028,cancelled
1380,10,finished_goods,13,713,1110,active
2364,2,finished_goods,13,1035,1290,active
1191,2,raw_ingredients,5,1111,1398,active
5264,5,finished_goods,13,607,1148,active
10599,11,finished_goods,9,610,496,cancelled
152,5,finished_goods,4,854,1398,active
1873,13,raw_ingredients,8,912,1428,active
4037,6,raw_ingredients,10,598,1187,active
8296,6,raw_ingredients,12,753,673,active
1074,12,raw_ingredients,5,953,1346,active
1901,6,raw_ingredients,5,517,545,active
3785,12,raw_ingredients,7,1121,850,active
4702,8,raw_ingredients,11,1266,1356,active
6725,9,finished_goods,8,1423,1068,active
6423,3,raw_ingredients,2,838,1383,active
5823,4,finished_goods,7,664,1366,active
1931,3,finished_goods,8,865,696,active
4474,11,raw_ingredients,13,1169,1396,active
3963,7,finished_goods,6,787,547,active
9905,7,finished_goods,8,1390,774,active
6193,2,raw_ingredients,5,1077,932,active
8381,14,raw_ingredients,13,674,979,active
4071,14,raw_ingredients,14,1296,1213,active
11475,38,raw_ingredients,25,634,358,paused
612,7,raw_ingredients,11,928,878,active
4428,4,raw_ingredients,9,1041,758,active
6426,10,raw_ingredients,10,890,550,active
5059,1,finished_goods,12,917,1459,active
2846,7,raw_ingredients,9,804,1284,active
9050,1,raw_ingredients,10,1240,1321,active
4883,8,finished_goods,11,867,1041,active
9076,14,finished_goods,6,1237,1099,active
2039,4,raw_ingredients,10,1096,1107,active
2033,1,raw_ingredients,2,1319,1073,active
8307,6,raw_ingredients,5,1133,594,active
11645,10,raw_ingredients,25,852,1163,paused
7196,12,raw_ingredients,4,1114,980,active
6042,13,finished_goods,13,1043,1097,active
2088,11,finished_goods,12,962,680,active
5051,6,raw_ingredients,2,1458,899,active
6222,10,raw_ingredients,12,835,1121,active
10733,11,finished_goods,11,960,869,cancelled
11196,37,raw_ingredients,13,730,1166,paused
6819,12,finished_goods,10,1017,1171,active
10838,9,raw_ingredients,10,1259,991,cancelled
10869,19,finished_goods,9,1254,667,cancelled
2996,1,finished_goods,10,1077,1471,active
2071,4,raw_ingredients,1,767,1430,active
3929,1,raw_ingredients,3,1019,1443,active
10475,17,finished_goods,10,707,439,cancelled
11993,15,raw_ingredients,11,1116,1042,paused
11594,17,raw_ingredients,9,1181,617,paused
1969,9,raw_ingredients,9,678,527,active
5201,4,finished_goods,3,959,1478,active
1632,11,finished_goods,1,686,1187,active
11553,16,finished_goods,33,776,541,paused
1565,6,raw_ingredients,8,1041,1192,active
11696,27,raw_ingredients,38,1234,262,paused
1886,5,raw_ingredients,13,780,1487,active
10728,8,raw_ingredients,17,493,1235,cancelled
11892,25,finished_goods,35,960,1398,paused
10964,8,finished_goods,7,1109,854,cancelled
5769,5,raw_ingredients,9,610,501,active
7282,11,raw_ingredients,11,502,830,active
10266,12,finished_goods,12,510,1282,cancelled
